id,setting
26306,private
81694,public
114799,private
76005,private
46277,public
39825,public
2142,public
53136,private
20590,public
22167,private
10611,public
9879,private
114581,private
48507,private
37533,private
101479,private
65452,private
33583,public
22731,private
38550,private
11763,private
107210,public
8278,public
96394,private
124107,public
83981,public
16138,private
101763,private
42391,private
99053,private
26024,public
120506,public
96478,private
112206,public
17980,private
116569,public
111812,public
62803,private
121141,private
48030,public
34262,public
21508,public
50993,public
117736,public
71176,private
123986,private
110229,private
60430,private
96643,public
22515,public
67474,private
25784,private
93472,public
118151,private
123362,private
100911,private
47180,public
29593,public
34315,private
113513,private
77663,private
110419,private
22010,private
87520,public
11054,private
27633,public
107309,private
51391,public
63315,public
88751,public
79792,public
29743,private
1411,private
42373,public
43692,public
68504,public
96340,public
104856,public
12283,private
103000,public
2014,public
119189,public
18662,private
84061,public
107864,public
24395,public
125739,public
95429,private
87085,public
39340,public
73590,private
81524,public
98578,private
34261,public
103051,private
33594,public
111212,private
115955,public
122195,private
52204,public
44721,public
33188,public
65828,private
59721,private
42883,private
84855,private
100182,private
99672,private
9127,public
124592,private
106537,private
859,private
107562,public
73459,public
70208,public
120325,public
40018,public
71038,public
70755,private
6038,public
68557,public
97246,private
105904,private
107049,private
51029,private
80165,public
53585,private
59547,public
70620,private
39142,private
78998,private
59621,private
120195,public
98366,private
69317,private
44878,public
44055,public
41726,public
78334,public
101167,private
102095,public
70676,private
57895,public
81033,public
71466,private
82080,public
83613,public
66528,public
38195,private
86636,public
98934,public
57885,public
7047,public
95723,private
13393,private
3914,public
79872,private
61822,private
75214,public
88419,private
96258,private
50651,private
45858,public
98795,private
86137,private
19499,private
81940,public
86193,private
65558,private
69895,public
90857,public
240,private
89095,private
91604,public
22261,private
51027,public
97082,public
30909,private
27121,public
15691,private
84133,public
88225,private
81182,private
41453,public
14367,public
96714,public
46353,private
52982,public
27731,private
73896,private
118955,public
46441,private
94418,public
23127,public
35399,public
53951,public
110483,public
36364,public
90892,private
22567,public
44685,private
50309,private
85132,private
75377,public
104028,public
93344,private
96743,private
60146,public
65118,public
35769,private
53905,private
115233,public
120804,private
102212,private
24414,private
43599,private
19726,public
96895,public
34939,private
77669,private
26013,private
44527,public
53845,private
25911,public
101579,public
40404,private
24930,public
53519,public
101854,private
71136,private
24232,private
18791,public
65983,private
74495,public
33018,private
44775,public
112974,private
22462,private
122357,private
71601,public
43614,public
124558,private
35035,private
107431,public
36779,private
98220,private
24706,public
95752,public
97099,public
107547,private
97069,private
55303,private
118627,public
40792,private
83128,private
51753,public
2421,private
17785,private
107783,public
55278,public
8329,public
21563,public
73393,private
55337,private
60995,private
104090,private
66368,private
87467,private
77301,public
90623,public
107039,private
18059,private
87577,private
37872,private
346,public
24546,private
6182,public
81045,public
106358,private
116242,public
60140,public
3633,private
28167,public
78313,public
40315,public
107813,private
112480,public
114667,private
38136,private
112229,private
81270,public
20127,public
27453,private
17381,private
122631,public
120986,private
77306,public
15648,private
63706,private
103548,private
46080,public
113343,private
121167,private
50855,public
47184,private
10901,public
38736,public
4121,public
64177,public
59764,public
111735,public
1498,public
88646,private
81180,public
120171,private
113685,public
26435,public
71076,private
103285,private
43641,public
93562,private
781,public
122031,private
89469,public
8833,public
21839,public
33416,public
54853,public
38279,public
24824,private
28803,public
65398,private
116195,private
113989,private
97878,public
108417,private
79369,public
100902,public
19060,private
108769,public
108368,private
11552,private
84979,public
26610,public
32429,public
62190,private
22967,public
92880,public
110053,public
7753,public
107747,private
20077,public
4518,public
8587,public
85196,private
6418,public
47018,private
32471,private
119370,private
122912,public
88348,private
107314,private
55885,private
118553,private
86288,private
53875,private
5496,private
22217,private
101523,private
20700,public
83740,public
21681,public
93717,private
81901,public
86179,private
94560,public
114814,private
59379,private
21583,public
81759,public
83620,private
34109,public
25427,public
14743,private
60676,private
48603,private
74104,public
2598,public
6640,private
38169,private
17964,private
11244,private
107079,public
22188,private
21442,public
10127,public
9076,private
97778,private
30772,public
58033,private
116555,public
103676,private
24431,private
99282,public
53147,private
117452,private
121149,public
3460,public
77760,private
8605,public
10845,private
98330,public
54056,private
26004,private
61895,private
26972,private
74173,public
116036,private
56918,private
110216,private
84996,private
80820,public
23678,private
118965,public
86835,private
28110,private
34461,public
116087,private
56399,public
121176,public
41156,public
35831,public
23990,private
42327,private
105029,public
81799,private
45072,private
13638,public
20185,private
59480,private
11228,public
43922,private
123119,private
51613,private
115938,private
38622,public
78363,private
74584,private
28175,public
38369,private
97144,private
27597,public
20359,private
99230,public
72588,private
111953,public
87403,private
66410,private
8844,private
8999,public
44688,public
97379,public
38527,private
93446,public
22095,private
66698,private
111016,private
24110,public
122037,public
92349,public
44989,public
11421,public
15341,public
54899,public
74645,public
44982,public
93346,private
46866,private
79291,private
49104,public
78671,public
81237,private
48635,private
54375,private
73883,private
91909,private
42009,private
124465,private
107224,public
105984,public
654,public
20085,public
31898,private
5384,private
122034,private
56713,private
55322,public
103350,private
8509,private
25309,private
