id,class
109164,normal
98703,normal
93074,attack
110786,attack
16619,normal
32083,attack
112912,normal
113579,attack
105384,normal
39264,attack
33164,normal
115993,attack
46446,normal
30484,normal
40800,normal
119382,normal
86264,normal
29014,attack
41972,normal
33322,attack
5965,normal
51500,attack
80253,attack
5365,normal
77163,normal
64391,attack
43710,attack
26179,attack
25396,attack
94437,normal
106811,normal
101849,attack
40668,normal
105311,attack
41432,attack
16809,normal
3167,attack
30764,attack
58749,normal
24653,attack
104927,normal
58660,normal
67956,normal
64185,attack
46449,attack
120629,attack
85793,attack
98167,normal
104190,normal
62695,attack
83939,attack
101761,attack
118384,attack
101620,normal
109525,attack
39364,normal
61941,attack
68134,normal
52377,normal
117545,attack
32692,normal
11151,attack
77250,attack
106770,normal
83581,attack
50492,attack
54669,normal
94899,attack
54647,normal
44085,attack
80071,normal
16327,attack
86034,attack
72320,normal
83600,attack
5299,normal
21151,normal
56526,attack
63288,normal
42392,normal
71018,normal
74871,attack
17579,attack
118576,attack
56804,normal
65496,normal
76225,normal
111633,attack
41930,attack
45273,normal
121066,normal
61591,normal
121554,attack
84291,attack
19085,normal
88406,attack
72836,attack
82280,attack
30088,normal
26645,attack
54539,normal
19720,normal
92653,attack
79023,normal
24087,attack
80303,normal
108663,normal
110719,attack
103694,attack
45699,attack
90987,normal
9788,normal
16457,attack
104509,attack
53116,normal
84898,normal
19645,normal
48782,attack
11253,attack
68760,attack
114505,normal
67881,normal
68163,normal
59551,attack
36933,attack
125449,normal
79088,attack
96521,normal
118565,attack
103988,attack
56361,attack
65618,attack
28324,normal
10844,attack
1981,normal
120673,normal
89989,attack
45228,attack
106305,normal
695,attack
35677,attack
88281,normal
63975,normal
82603,normal
106777,attack
72649,normal
23377,attack
77788,attack
42586,normal
89691,normal
43671,attack
99960,normal
71066,normal
8380,attack
72733,attack
12075,normal
7576,attack
108227,normal
16844,normal
87170,attack
110879,normal
3858,normal
41090,normal
99962,normal
50745,normal
82685,normal
107713,attack
103058,attack
54405,normal
63271,attack
56032,normal
116325,attack
70120,normal
6581,attack
34083,attack
118799,normal
17031,normal
5739,attack
90161,normal
35045,attack
71353,normal
10280,normal
97572,attack
5536,attack
44342,normal
20698,attack
47483,normal
114609,normal
90086,normal
116983,attack
16316,normal
109431,attack
4994,normal
93093,normal
120434,attack
4860,attack
7040,attack
92610,normal
119618,normal
114272,attack
7752,normal
52724,normal
2036,normal
105766,attack
33504,attack
109252,normal
98159,attack
124794,normal
14652,attack
34481,normal
37342,attack
46260,attack
99802,normal
57630,normal
122744,attack
75583,normal
31187,normal
108074,normal
2296,attack
75891,normal
37627,attack
29831,attack
109605,normal
118804,normal
62143,normal
57729,normal
33889,normal
102688,normal
6729,normal
114794,attack
74486,attack
27875,attack
26974,normal
36046,attack
33138,attack
55882,normal
97868,normal
67893,attack
95773,normal
88721,normal
44475,attack
9380,normal
68850,attack
111654,attack
67971,attack
73880,normal
28466,attack
17788,normal
118622,attack
73890,attack
5665,attack
42838,attack
47706,normal
12051,normal
55,normal
40512,normal
90223,attack
93860,attack
90636,attack
50640,normal
105745,attack
84577,normal
5564,normal
4911,attack
70431,normal
95133,normal
118766,attack
54421,attack
24630,normal
109051,attack
90392,normal
61894,normal
97829,normal
20439,normal
67921,attack
51301,normal
60812,normal
125418,normal
118456,normal
14066,normal
117959,attack
22562,attack
106775,normal
1365,normal
24714,attack
94914,normal
117287,normal
32141,normal
65441,normal
80629,attack
52536,normal
105964,attack
27454,normal
2468,normal
63102,attack
71520,normal
28159,attack
46544,attack
46632,normal
19715,normal
43745,attack
49877,attack
43766,attack
39916,attack
56001,attack
46734,attack
100701,normal
49283,normal
60010,normal
88702,attack
7575,attack
3005,attack
48195,attack
23057,normal
56063,normal
55879,attack
8030,normal
125134,attack
64686,normal
107193,attack
75712,normal
107017,attack
58450,normal
24268,attack
114323,normal
8594,attack
83516,attack
98831,normal
71446,normal
87148,normal
99368,normal
71820,attack
73022,normal
90257,attack
15699,normal
75266,normal
82305,normal
65153,normal
41149,attack
77035,attack
9452,normal
79306,normal
119566,normal
3323,attack
10697,attack
100980,normal
102649,attack
103216,attack
106009,normal
25821,normal
68010,attack
3770,normal
64909,normal
33423,normal
9602,normal
87623,normal
11438,attack
78162,normal
38598,normal
2465,attack
102630,attack
104213,attack
645,attack
70935,attack
67962,attack
114517,normal
120165,attack
6522,normal
174,attack
93211,normal
35909,normal
109002,attack
113287,normal
99445,normal
93839,normal
7993,normal
16781,attack
3301,normal
103559,normal
58686,normal
71877,normal
10949,normal
87813,normal
73367,normal
43974,attack
96192,attack
22412,normal
97285,normal
76636,attack
79971,normal
100486,attack
93979,normal
119786,attack
105754,attack
80367,attack
81959,normal
47075,normal
87221,attack
81449,normal
53843,attack
42680,normal
116929,attack
123654,normal
54227,attack
9005,attack
50994,normal
63885,attack
115412,attack
21751,normal
67506,attack
108165,attack
30739,normal
92329,normal
9738,normal
50453,normal
47082,attack
15564,attack
113721,normal
9714,normal
32335,attack
37722,normal
53816,normal
23445,normal
118172,attack
110586,normal
114664,normal
45054,normal
114536,normal
14798,normal
52415,normal
68022,normal
76234,attack
31039,attack
60211,normal
84894,attack
62182,normal
100155,attack
25753,normal
66329,attack
121420,normal
82869,normal
34172,normal
55371,attack
54211,normal
65921,normal
74158,normal
82829,normal
26766,attack
116955,attack
117502,attack
30895,attack
16389,attack
117466,normal
78825,normal
19283,attack
85675,attack
14712,attack
17810,attack
97716,normal
38382,normal
36803,attack
58325,normal
89453,attack
38138,attack
17706,attack
68368,attack
42750,normal
79115,attack
55465,attack
77615,attack
113393,normal
79424,normal
87236,normal
16661,attack
89330,normal
28578,attack
93056,normal
45271,attack
77643,attack
47050,normal
116147,normal
106642,normal
7634,normal
1876,attack
120893,normal
3094,normal
64480,attack
4176,normal
111183,normal
101252,normal
25360,normal
89979,attack
15586,attack
89713,normal
37609,normal
45118,normal
106357,attack
20989,attack
69880,attack
44372,normal
2491,normal
78623,normal
86238,attack
31377,attack
3713,attack
16405,attack
40907,normal
101640,normal
33738,normal
104660,normal
28574,normal
76934,normal
27062,normal
16553,attack
118052,normal
55792,attack
66101,normal
35935,normal
35433,attack
52514,attack
28037,normal
34893,normal
99457,normal
81321,normal
121376,attack
102909,attack
38913,normal
14137,normal
59291,attack
64866,attack
13000,attack
99176,attack
96221,attack
111831,normal
57793,normal
70172,normal
124602,normal
16764,attack
7086,attack
69330,normal
66967,normal
74166,attack
83270,normal
101413,attack
30058,normal
56318,normal
112049,normal
68137,attack
112911,normal
9794,normal
51640,attack
27350,normal
85463,normal
40864,normal
43082,normal
91092,normal
68327,normal
104340,normal
104438,attack
124970,normal
55584,normal
111272,attack
118609,attack
40953,attack
64230,normal
50204,normal
2489,attack
19387,normal
87231,attack
36781,normal
63678,normal
498,normal
27082,attack
44824,normal
28386,attack
19324,attack
24456,normal
24435,attack
106072,normal
202,normal
19724,attack
91007,attack
123144,attack
85123,attack
20604,attack
120289,attack
104529,normal
44279,normal
61918,attack
53802,attack
51754,normal
13472,normal
52981,attack
24497,normal
111338,normal
94619,normal
51224,normal
40705,attack
38730,attack
115633,attack
75131,attack
108195,attack
73403,attack
49335,normal
5013,attack
12927,attack
74159,normal
70733,attack
91558,normal
104232,attack
106785,attack
31171,attack
120807,attack
100172,normal
73689,normal
49354,attack
105442,normal
123454,normal
70419,attack
8002,normal
26755,attack
89379,attack
82830,normal
44438,attack
104634,attack
41229,normal
48390,attack
63078,attack
73048,attack
16059,attack
11657,normal
107360,attack
11038,normal
101806,normal
74860,normal
5726,normal
57030,attack
3509,attack
123789,normal
35570,normal
104203,normal
68864,normal
53040,normal
52425,attack
28973,normal
20756,attack
58846,normal
115799,normal
96267,normal
116714,normal
30737,normal
7374,normal
92938,normal
46563,attack
95000,normal
75638,attack
72313,normal
20197,attack
65684,normal
104648,attack
97730,attack
87863,normal
102519,attack
118728,normal
44031,attack
40207,normal
80620,attack
28173,normal
64634,normal
22024,normal
8928,attack
114761,normal
108126,attack
118383,attack
12171,attack
32241,normal
31837,normal
38606,attack
111015,normal
104294,normal
26707,normal
27616,attack
56455,attack
83488,attack
3994,normal
15276,normal
76445,normal
40634,normal
39870,attack
62511,attack
106527,normal
117460,normal
28116,normal
69922,attack
107238,attack
95083,normal
18683,attack
83750,normal
50336,normal
13790,attack
78950,normal
82373,normal
124454,attack
77095,attack
41715,normal
41686,attack
25113,attack
70941,normal
33959,normal
121860,normal
117549,normal
41027,attack
62942,attack
100968,attack
345,normal
92121,normal
68938,normal
49318,normal
114662,normal
85610,normal
50069,attack
66489,normal
122913,normal
48073,normal
119436,attack
21426,normal
94350,attack
80449,attack
45501,normal
104419,normal
18354,normal
101071,normal
22751,normal
96171,normal
29018,attack
110915,normal
49276,attack
45363,normal
1927,normal
21500,attack
76703,normal
67761,normal
28308,normal
96632,attack
78655,normal
41005,normal
85100,normal
17182,attack
61068,attack
77888,normal
29379,attack
316,attack
75975,normal
27812,attack
34392,attack
76341,attack
102455,attack
18035,attack
6635,normal
121374,attack
29421,attack
124128,attack
57071,normal
107112,attack
5224,normal
117617,attack
40926,normal
19474,normal
18732,attack
22094,normal
69487,normal
102108,normal
33584,normal
85742,normal
110277,attack
29594,normal
63466,normal
117407,normal
14934,normal
62502,normal
31959,attack
107130,normal
105349,attack
39860,normal
4863,normal
107073,attack
72077,normal
693,attack
93915,attack
8923,attack
33921,attack
73099,attack
72167,attack
91817,attack
67354,attack
7574,normal
108006,attack
62561,attack
115655,attack
77256,attack
116447,attack
49168,normal
30853,attack
32616,normal
73524,attack
70133,attack
89837,attack
118183,normal
60898,normal
46905,attack
63269,normal
62072,normal
56540,normal
61794,normal
27025,attack
103966,attack
125262,attack
102119,attack
36795,attack
36102,normal
121707,attack
73600,normal
60810,normal
5800,attack
50634,attack
105240,normal
76446,attack
11350,attack
70825,normal
55538,normal
23736,normal
26598,attack
103169,attack
75310,normal
114485,normal
87811,normal
88468,attack
67750,normal
106194,normal
62247,normal
17783,attack
89681,attack
59586,attack
109152,attack
39848,normal
45213,attack
23826,normal
44256,normal
81863,attack
75872,attack
45390,normal
107408,attack
107993,attack
85473,attack
45043,normal
21556,normal
108873,attack
25345,normal
88921,normal
8521,normal
25719,attack
4872,normal
105592,attack
38686,attack
107166,normal
41991,attack
39253,attack
82580,attack
90521,normal
118100,attack
122280,attack
64721,normal
16120,attack
10712,attack
1362,attack
31498,attack
82042,attack
95893,attack
23218,attack
69890,attack
108384,normal
41582,attack
39758,attack
97021,normal
98501,normal
8961,attack
119891,attack
96456,normal
81615,normal
101345,attack
14459,attack
79598,attack
112482,normal
35104,attack
57090,attack
51169,normal
10474,attack
87457,normal
119269,attack
88068,normal
104421,attack
2769,attack
66185,attack
113448,attack
14497,normal
74124,attack
7210,normal
121032,attack
81124,normal
103677,attack
125345,normal
74550,normal
121070,normal
11172,attack
81760,normal
32426,normal
79883,attack
109953,attack
54342,attack
40888,normal
42959,attack
62798,attack
78927,attack
16128,normal
67215,attack
84502,attack
44782,normal
93673,attack
26682,normal
6996,normal
26985,normal
3446,normal
125191,normal
69599,normal
82634,attack
7343,normal
47321,normal
12695,normal
44338,normal
56326,normal
120700,normal
114408,normal
109869,normal
98715,normal
123788,attack
14566,normal
115281,attack
57921,normal
111521,normal
63917,normal
115954,attack
77101,normal
103831,normal
66394,normal
63011,attack
107940,normal
51765,attack
87248,attack
5186,normal
109356,attack
34014,normal
89828,attack
122072,attack
40742,normal
7014,attack
46669,normal
52418,normal
88252,attack
103438,attack
57649,attack
71740,normal
115875,attack
27221,attack
14099,attack
28819,attack
84235,normal
30683,normal
78372,attack
106401,attack
69351,attack
116316,normal
65904,normal
49656,attack
42034,normal
71600,normal
56643,attack
30329,normal
116585,attack
58518,attack
108106,attack
26495,attack
32812,normal
22980,attack
79256,normal
123055,attack
3913,normal
21381,normal
94966,normal
106359,attack
3723,attack
81663,attack
62894,normal
96019,normal
90322,normal
87977,normal
95154,normal
38315,normal
38156,normal
52404,attack
71150,attack
107541,normal
59296,attack
79056,normal
86498,attack
66068,attack
74553,attack
96512,attack
7021,attack
102205,normal
91857,normal
51241,attack
105717,normal
39321,attack
10892,normal
75448,attack
35710,normal
110041,normal
83123,attack
54392,attack
83616,normal
115470,normal
97302,normal
22716,attack
67563,attack
29870,normal
83822,normal
5568,normal
50479,normal
33733,attack
77239,normal
22330,normal
54803,normal
21094,attack
97299,normal
70212,attack
33165,normal
32079,normal
100503,normal
10321,normal
36720,normal
125680,normal
19124,attack
76651,normal
94946,attack
109930,normal
63616,normal
38923,attack
56104,normal
94580,normal
47767,attack
29055,attack
122443,normal
113309,normal
49361,normal
68049,attack
34091,normal
62104,normal
66024,attack
71602,normal
55788,normal
121077,attack
59098,attack
119492,normal
84407,normal
110067,normal
75616,attack
114957,attack
86242,normal
73247,normal
69842,normal
71145,attack
7699,attack
93502,normal
24093,attack
34678,normal
75560,normal
119130,attack
97037,normal
72769,normal
4076,attack
96254,normal
66457,normal
112347,attack
22104,normal
57910,normal
